web-scraper-order,web-scraper-start-url,single,single_href,title,price,rating,image_src
1717783586-12,https://www.amazon.in/s?k=motorola&crid=ZPKZ0DE8VTZ&sprefix=motorola%2Caps%2C222&ref=nb_sb_noss_1,"Motorola G64 5G (Mint Green, 12GB RAM, 256GB Storage) | Expandable Upto 2TB | Upto 24GB RAM with RAM Boost | 50MP (OIS) + 8MP | 16MP Front Camera | MediaTek Dimensity 7025 Processor | 6000 mAh Battery",https://www.amazon.in/Motorola-Expandable-MediaTek-Dimensity-Processor/dp/B0D3BHRBZ3/ref=sr_1_5?crid=ZPKZ0DE8VTZ&dib=eyJ2IjoiMSJ9.mRviRYPm88ye6U2o9PuIKbSO52gDyjPT9uBBCyvtBaCE77PGYkp-_x96THaD5Gg5NgxlKTpWzDvV4Kj4pQYDbUlQ-2L6YMhRO4daM3zljDF7RYbi-hCpnXHJxY5AoiVbsDX7INdo2tUYUVHH9JlnYTXKrDoXGEZePG5xNbbBbEbz4wGXUYCdpzfKvc9a6IfAA_ASUvNJniZleIpWVzqXFtqpxWx16cS68tS5Ml1E4oE.moemm69MlzWJuNZE7d76HRNLGUnmVaP1d8EAnlT5J1g&dib_tag=se&keywords=motorola&qid=1717783514&sprefix=motorola%2Caps%2C222&sr=8-5,"Motorola G64 5G (Mint Green, 12GB RAM, 256GB Storage)","16,694",1,https://m.media-amazon.com/images/I/41AhqlUW2zL._SX300_SY300_QL70_FMwebp_.jpg
1717783592-13,https://www.amazon.in/s?k=motorola&crid=ZPKZ0DE8VTZ&sprefix=motorola%2Caps%2C222&ref=nb_sb_noss_1,"Motorola G34 5G (Ocean Green, 8GB RAM, 128GB Storage)",https://www.amazon.in/Motorola-Ocean-Green-128GB-Storage/dp/B0CSK41VQJ/ref=sr_1_4?crid=ZPKZ0DE8VTZ&dib=eyJ2IjoiMSJ9.mRviRYPm88ye6U2o9PuIKbSO52gDyjPT9uBBCyvtBaCE77PGYkp-_x96THaD5Gg5NgxlKTpWzDvV4Kj4pQYDbUlQ-2L6YMhRO4daM3zljDF7RYbi-hCpnXHJxY5AoiVbsDX7INdo2tUYUVHH9JlnYTXKrDoXGEZePG5xNbbBbEbz4wGXUYCdpzfKvc9a6IfAA_ASUvNJniZleIpWVzqXFtqpxWx16cS68tS5Ml1E4oE.moemm69MlzWJuNZE7d76HRNLGUnmVaP1d8EAnlT5J1g&dib_tag=se&keywords=motorola&qid=1717783514&sprefix=motorola%2Caps%2C222&sr=8-4,"Motorola G34 5G (Ocean Green, 8GB RAM, 128GB Storage)","12,389",3.8,https://m.media-amazon.com/images/I/41BJezE+UlL._SY300_SX300_.jpg
1717783596-14,https://www.amazon.in/s?k=motorola&crid=ZPKZ0DE8VTZ&sprefix=motorola%2Caps%2C222&ref=nb_sb_noss_1,"Motorola G64 5G (Pearl Blue, 8GB RAM, 128GB Storage)",https://www.amazon.in/Motorola-Pearl-Blue-128GB-Storage/dp/B0D3BKPVSM/ref=sr_1_3?crid=ZPKZ0DE8VTZ&dib=eyJ2IjoiMSJ9.mRviRYPm88ye6U2o9PuIKbSO52gDyjPT9uBBCyvtBaCE77PGYkp-_x96THaD5Gg5NgxlKTpWzDvV4Kj4pQYDbUlQ-2L6YMhRO4daM3zljDF7RYbi-hCpnXHJxY5AoiVbsDX7INdo2tUYUVHH9JlnYTXKrDoXGEZePG5xNbbBbEbz4wGXUYCdpzfKvc9a6IfAA_ASUvNJniZleIpWVzqXFtqpxWx16cS68tS5Ml1E4oE.moemm69MlzWJuNZE7d76HRNLGUnmVaP1d8EAnlT5J1g&dib_tag=se&keywords=motorola&qid=1717783514&sprefix=motorola%2Caps%2C222&sr=8-3,"Motorola G64 5G (Pearl Blue, 8GB RAM, 128GB Storage)","15,994",3,https://m.media-amazon.com/images/I/711UIhAO1SL._SX679_.jpg
1717783602-15,https://www.amazon.in/s?k=motorola&crid=ZPKZ0DE8VTZ&sprefix=motorola%2Caps%2C222&ref=nb_sb_noss_1,"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB) (12 GB RAM)",https://www.amazon.in/Motorola-Edge-125W-Charger-Lavender/dp/B0D37WRCP1/ref=sr_1_2?crid=ZPKZ0DE8VTZ&dib=eyJ2IjoiMSJ9.mRviRYPm88ye6U2o9PuIKbSO52gDyjPT9uBBCyvtBaCE77PGYkp-_x96THaD5Gg5NgxlKTpWzDvV4Kj4pQYDbUlQ-2L6YMhRO4daM3zljDF7RYbi-hCpnXHJxY5AoiVbsDX7INdo2tUYUVHH9JlnYTXKrDoXGEZePG5xNbbBbEbz4wGXUYCdpzfKvc9a6IfAA_ASUvNJniZleIpWVzqXFtqpxWx16cS68tS5Ml1E4oE.moemm69MlzWJuNZE7d76HRNLGUnmVaP1d8EAnlT5J1g&dib_tag=se&keywords=motorola&qid=1717783514&sprefix=motorola%2Caps%2C222&sr=8-2,"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB) (12 GB RAM)","35,589",5,https://m.media-amazon.com/images/I/41qtPl1QeHL._SX300_SY300_QL70_FMwebp_.jpg
1717783608-16,https://www.amazon.in/s?k=motorola&crid=ZPKZ0DE8VTZ&sprefix=motorola%2Caps%2C222&ref=nb_sb_noss_1,"Motorola G34 5G (Charcoal Black, 8GB RAM, 128GB Storage)",https://www.amazon.in/Motorola-Charcoal-Black-128GB-Storage/dp/B0CSJZNV4Q/ref=sr_1_1_mod_primary_new?crid=ZPKZ0DE8VTZ&dib=eyJ2IjoiMSJ9.mRviRYPm88ye6U2o9PuIKbSO52gDyjPT9uBBCyvtBaCE77PGYkp-_x96THaD5Gg5NgxlKTpWzDvV4Kj4pQYDbUlQ-2L6YMhRO4daM3zljDF7RYbi-hCpnXHJxY5AoiVbsDX7INdo2tUYUVHH9JlnYTXKrDoXGEZePG5xNbbBbEbz4wGXUYCdpzfKvc9a6IfAA_ASUvNJniZleIpWVzqXFtqpxWx16cS68tS5Ml1E4oE.moemm69MlzWJuNZE7d76HRNLGUnmVaP1d8EAnlT5J1g&dib_tag=se&keywords=motorola&qid=1717783514&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=motorola%2Caps%2C222&sr=8-1,"Motorola G34 5G (Charcoal Black, 8GB RAM, 128GB Storage)","12,312",3.9,https://m.media-amazon.com/images/I/71H6j2akjxL._SX679_.jpg
1717785162-1,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Pastel-128GB-Storage/dp/B0BY8JZ22K/ref=sr_1_20?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-20,"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 128GB Storage)","17,999",4.2,https://m.media-amazon.com/images/I/61QRgOgBx0L._SX679_.jpg
1717785168-2,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus 12R (Iron Gray, 8GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Iron-Gray-128GB-Storage/dp/B0CQYMMP94/ref=sr_1_19?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-19,"OnePlus 12R (Iron Gray, 8GB RAM, 128GB Storage)","37,999",4.5,https://m.media-amazon.com/images/I/41tXf+ETfoL._SY300_SX300_.jpg
1717785177-3,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus 11R 5G (Galactic Silver, 16GB RAM, 256GB Storage)",https://www.amazon.in/OnePlus-Galactic-Silver-256GB-Storage/dp/B0BSNNYHY5/ref=sr_1_18?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-18,"OnePlus 11R 5G (Galactic Silver, 16GB RAM, 256GB Storage)","32,999",4.4,https://m.media-amazon.com/images/I/613SAOPmLeL._SX679_.jpg
1717785183-4,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 256GB Storage)",https://www.amazon.in/OnePlus-Nord-Pastel-256GB-Storage/dp/B0BY8JV4PX/ref=sr_1_17?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-17,"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 256GB Storage)","19,999",4.1,https://m.media-amazon.com/images/I/41Xe96WtZoL._SX300_SY300_QL70_FMwebp_.jpg
1717785188-5,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 8GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Chromatic-128GB-Storage/dp/B0BY8MCQ9S/ref=sr_1_16?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-16,"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 8GB RAM, 128GB Storage)","19,999.00",4.2,https://m.media-amazon.com/images/I/61LB+d0vheL._SX679_.jpg
1717785194-6,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)",https://www.amazon.in/Oneplus-Nord-Chrome-256GB-Storage/dp/B0CX5BZXLF/ref=sr_1_15?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-15,"Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)","26,999",4.2,https://m.media-amazon.com/images/I/417odtnpERL._SX300_SY300_QL70_FMwebp_.jpg
1717785202-7,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus Nord 3 5G (Misty Green, 8GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Misty-Green-128GB-Storage/dp/B0C7V7VH6Q/ref=sr_1_14?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-14,"OnePlus Nord 3 5G (Misty Green, 8GB RAM, 128GB Storage)","19,999",4.1,https://m.media-amazon.com/images/I/41W0dAnmX9L._SX300_SY300_QL70_FMwebp_.jpg
1717785208-8,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus 11R 5G (Solar Red, 8GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-11R-Solar-128GB-Storage/dp/B0CZDV8P9T/ref=sr_1_13?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-13,"OnePlus 11R 5G (Solar Red, 8GB RAM, 128GB Storage)","27,999",4.4,https://m.media-amazon.com/images/I/41pb9e6SbfL._SX300_SY300_QL70_FMwebp_.jpg
1717785213-9,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus Nord CE 3 5G (Aqua Surge, 8GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Surge-128GB-Storage/dp/B0C9QS5G2R/ref=sr_1_10?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-10,"OnePlus Nord CE 3 5G (Aqua Surge, 8GB RAM, 128GB Storage)","18,999",4.2,https://m.media-amazon.com/images/I/41TmlehQnaL._SX300_SY300_QL70_FMwebp_.jpg
1717785218-10,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus Nord 3 5G (Tempest Gray, 8GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Tempest-128GB-Storage/dp/B0C7V84BS2/ref=sr_1_9?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-9,"OnePlus Nord 3 5G (Tempest Gray, 8GB RAM, 128GB Storage)","19,999",4.1,https://m.media-amazon.com/images/I/41k+DrrxKfL._SY300_SX300_.jpg
1717785224-11,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus Nord CE4 (Dark Chrome, 8GB RAM, 128GB Storage)",https://www.amazon.in/Oneplus-Nord-Chrome-128GB-Storage/dp/B0CX59H5W7/ref=sr_1_8?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-8,"Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 128GB Storage)","24,999",4.2,https://m.media-amazon.com/images/I/61g1pqSjAhL._SX679_.jpg
1717785229-12,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus 11R 5G (Galactic Silver, 8GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Galactic-Silver-128GB-Storage/dp/B0BSNQ2KXF/ref=sr_1_7?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-7,"OnePlus 11R 5G (Galactic Silver, 8GB RAM, 128GB Storage)","27,999",4.4,https://m.media-amazon.com/images/I/613SAOPmLeL._SX679_.jpg
1717785235-13,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus Nord CE4 (Celadon Marble, 8Gb Ram, 256Gb Storage), Sea Green",https://www.amazon.in/Oneplus-Celadon-Marble-256Gb-Storage/dp/B0CX59SD6C/ref=sr_1_6?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-6,"Oneplus Nord CE4 (Celadon Marble, 8Gb Ram, 256Gb Storage), Sea Green","26,998",4.2,https://m.media-amazon.com/images/I/61nxQ62qglL._SX679_.jpg
1717785242-14,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus Nord CE4 (Celadon Marble, 8GB RAM, 128GB Storage)",https://www.amazon.in/Oneplus-Celadon-Marble-128GB-Storage/dp/B0CX58MTNN/ref=sr_1_5?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-5,"Oneplus Nord CE4 (Celadon Marble, 8GB RAM, 128GB Storage)","24,999",4.2,https://m.media-amazon.com/images/I/61nxQ62qglL._SX679_.jpg
1717785249-15,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus 11R 5G (Sonic Black, 8GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Sonic-Black-128GB-Storage/dp/B0BSNP46QP/ref=sr_1_4?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-4,"OnePlus 11R 5G (Sonic Black, 8GB RAM, 128GB Storage)","27,999",4.4,https://m.media-amazon.com/images/I/41PMrVjsowL._SX300_SY300_QL70_FMwebp_.jpg
1717785254-16,https://www.amazon.in/s?k=oneplus&crid=1LLGDDGN38CAR&sprefix=oneplu%2Caps%2C216&ref=nb_sb_noss_2,"OnePlus Nord CE 3 5G (Grey Shimmer, 8GB RAM, 128GB Storage)",https://www.amazon.in/Oneplus-Nord-Shimmer-128GB-Storage/dp/B0C9QPJY5R/ref=sr_1_3?crid=1LLGDDGN38CAR&dib=eyJ2IjoiMSJ9.vSzmsNWhl-26S8ERAb_4vFBOR3NJD_rqM0qzcFThPgsRGTla0yRxAuhtnzHhVugFC9Z0oe-SHd0d8IQxM3WXsv-inV4cNWgHL8-ozc7YiqR9FlV3d3fLYlz4OEtnl3LptQ9gqLXCyykSqnv2ZvWzr0YctwZK_nhlXMjUN7hlEjJ-JqxpRHjhvYMX04MRlysfHBNEntl9WjHpjDy_iTH9HGu1PAJc8BmwHbrb2DWeVI0.KC2rsL7h5msXRXEnttA173QDS92wzhN3OXixefwTa_A&dib_tag=se&keywords=oneplus&qid=1717785148&sprefix=oneplu%2Caps%2C216&sr=8-3,"Oneplus Nord CE 3 5G (Grey Shimmer, 8GB RAM, 128GB Storage)","18,999",4.2,https://m.media-amazon.com/images/I/61abLrCfF7L._SX679_.jpg
1717785776-1,https://www.amazon.in/s?k=realme+mobile&crid=3VMIMM9ME9N11&sprefix=realme+mobil%2Caps%2C217&ref=nb_sb_noss_2,"realme C21 (Cross Blue, 3GB RAM+32GB Storage) with No Cost EMI/Additional Exchange Offers",https://www.amazon.in/realme-Storage-Additional-Exchange-Offers/dp/B094ZHV6ZT/ref=sr_1_20?crid=3VMIMM9ME9N11&dib=eyJ2IjoiMSJ9.wRHhEnDuSpEBXKMkHqtjzIAhCV6xsyoiUjsBikfB1mmTWSeFdGy-9tAUTDIYwUjLPq1ZqKkSPFd6KchEso96VZce8r5tHJ9MBXsijB0eniZn4zvkm-oaqGzhWXRNSRmg_RD_Og1iLxq0nSe-HcVJ_kgv-7AbD9oRsFzTpslDz3BbTy75wnTYVgZsc5qRKpLieGbpneF_R6tjv3wz0yW5n19OxVZSwt5CtPSotOIALWE.GfL0fpDu5PHndAjCyyCrlklK8gHlvxTz0ZTZJMmPwJU&dib_tag=se&keywords=realme+mobile&qid=1717785763&sprefix=realme+mobil%2Caps%2C217&sr=8-20,"realme C21 (Cross Blue, 3GB RAM+32GB Storage) with No Cost EMI/Additional Exchange Offers","6,999",4,https://m.media-amazon.com/images/I/318I2PjZGWS._SX300_SY300_QL70_FMwebp_.jpg
